id,team,class,time,x_pos,y_pos
1,0,0,1219,323,344
2,0,0,1219,530,371
6,0,0,1219,513,420
5,1,0,1219,485,233
4,0,0,1219,479,190
3,1,0,1219,482,378
8,1,0,1219,562,372
4,0,0,1220,479,191
11,0,0,1220,209,251
8,1,0,1220,561,374
2,0,0,1220,530,371
3,1,0,1220,482,378
10,0,0,1220,73,276
5,1,0,1220,485,233
1,0,0,1220,323,343
6,0,0,1220,513,420
3,1,0,1221,483,378
2,0,0,1221,530,372
8,1,0,1221,561,374
4,0,0,1221,480,191
5,1,0,1221,485,233
1,0,0,1221,323,343
10,0,0,1221,72,275
6,0,0,1221,513,421
11,0,0,1221,209,251
1,0,0,1222,323,343
10,0,0,1222,72,275
4,0,0,1222,480,192
2,0,0,1222,529,372
11,0,0,1222,208,251
6,0,0,1222,514,421
3,1,0,1222,483,377
5,1,0,1222,485,233
8,1,0,1222,561,375
8,1,0,1223,561,376
2,0,0,1223,529,373
10,0,0,1223,73,276
3,1,0,1223,483,377
5,1,0,1223,486,232
6,0,0,1223,514,421
1,0,0,1223,323,343
11,0,0,1223,209,251
4,0,0,1223,481,192
5,1,0,1224,486,232
6,0,0,1224,515,421
3,1,0,1224,483,376
1,0,0,1224,323,343
4,0,0,1224,482,191
8,1,0,1224,561,376
10,0,0,1224,73,276
2,0,0,1224,529,373
11,0,0,1224,209,251
5,1,0,1225,485,233
9,1,0,1225,619,214
3,1,0,1225,482,376
8,1,0,1225,562,375
1,0,0,1225,323,343
10,0,0,1225,73,276
4,0,0,1225,482,190
2,0,0,1225,529,372
6,0,0,1225,515,421
11,0,0,1225,209,251
10,0,0,1226,73,276
1,0,0,1226,323,343
13,1,0,1226,598,327
5,1,0,1226,486,233
9,1,0,1226,619,214
6,0,0,1226,515,421
3,1,0,1226,482,375
4,0,0,1226,482,190
8,1,0,1226,561,377
11,0,0,1226,209,251
2,0,0,1226,530,371
3,1,0,1227,483,373
5,1,0,1227,486,233
4,0,0,1227,482,191
13,1,0,1227,600,324
2,0,0,1227,531,371
6,0,0,1227,515,421
8,1,0,1227,562,376
1,0,0,1227,323,343
10,0,0,1227,73,276
11,0,0,1227,209,251
11,0,0,1228,209,251
2,0,0,1228,531,371
5,1,0,1228,486,232
4,0,0,1228,482,192
10,0,0,1228,73,276
6,0,0,1228,515,421
3,1,0,1228,483,373
8,1,0,1228,562,376
1,0,0,1228,323,343
11,0,0,1229,209,251
6,0,0,1229,516,420
8,1,0,1229,562,376
13,1,0,1229,599,324
4,0,0,1229,482,191
1,0,0,1229,323,343
5,1,0,1229,486,232
3,1,0,1229,484,370
2,0,0,1229,531,371
10,0,0,1229,73,276
3,1,0,1230,485,368
1,0,0,1230,323,343
11,0,0,1230,208,251
5,1,0,1230,486,231
2,0,0,1230,531,371
8,1,0,1230,563,375
6,0,0,1230,516,419
10,0,0,1230,73,276
13,1,0,1230,599,323
4,0,0,1230,483,192
5,1,0,1231,486,230
3,1,0,1231,486,367
10,0,0,1231,73,276
11,0,0,1231,208,251
6,0,0,1231,517,418
13,1,0,1231,599,325
4,0,0,1231,483,192
1,0,0,1231,323,343
2,0,0,1231,531,370
8,1,0,1231,563,373
2,0,0,1232,532,369
6,0,0,1232,517,417
4,0,0,1232,483,192
3,1,0,1232,486,367
11,0,0,1232,208,251
8,1,0,1232,565,369
10,0,0,1232,73,276
13,1,0,1232,599,325
1,0,0,1232,323,343
5,1,0,1232,487,228
6,0,0,1233,517,418
3,1,0,1233,486,367
1,0,0,1233,323,343
4,0,0,1233,483,192
10,0,0,1233,73,276
2,0,0,1233,532,368
13,1,0,1233,600,325
11,0,0,1233,208,251
8,1,0,1233,566,368
5,1,0,1233,487,228
2,0,0,1234,532,367
11,0,0,1234,208,251
4,0,0,1234,483,192
6,0,0,1234,517,418
10,0,0,1234,73,276
13,1,0,1234,600,325
5,1,0,1234,488,227
1,0,0,1234,323,343
8,1,0,1234,565,368
3,1,0,1234,486,367
10,0,0,1235,73,276
5,1,0,1235,488,227
1,0,0,1235,323,343
4,0,0,1235,484,190
11,0,0,1235,208,251
13,1,0,1235,601,324
2,0,0,1235,531,366
8,1,0,1235,565,369
6,0,0,1235,517,419
3,1,0,1235,486,367
6,0,0,1236,517,420
8,1,0,1236,565,371
10,0,0,1236,73,276
1,0,0,1236,323,343
11,0,0,1236,208,251
2,0,0,1236,531,367
3,1,0,1236,487,366
5,1,0,1236,488,228
13,1,0,1236,601,324
4,0,0,1236,484,190
13,1,0,1237,600,324
2,0,0,1237,531,366
1,0,0,1237,323,343
10,0,0,1237,73,276
4,0,0,1237,484,191
8,1,0,1237,564,372
6,0,0,1237,518,420
3,1,0,1237,487,366
5,1,0,1237,488,227
11,0,0,1237,208,251
6,0,0,1238,518,421
7,1,0,1238,625,288
2,0,0,1238,531,366
3,1,0,1238,487,366
11,0,0,1238,208,251
4,0,0,1238,485,191
13,1,0,1238,600,323
8,1,0,1238,564,373
10,0,0,1238,73,276
1,0,0,1238,323,343
5,1,0,1238,488,228
13,1,0,1239,601,322
3,1,0,1239,487,366
7,1,0,1239,625,288
8,1,0,1239,565,372
10,0,0,1239,73,276
11,0,0,1239,209,251
4,0,0,1239,486,191
6,0,0,1239,518,421
5,1,0,1239,488,228
2,0,0,1239,531,365
1,0,0,1239,323,343
7,1,0,1240,625,288
13,1,0,1240,601,321
8,1,0,1240,566,372
5,1,0,1240,486,227
11,0,0,1240,209,251
1,0,0,1240,323,343
10,0,0,1240,73,276
3,1,0,1240,487,364
4,0,0,1240,485,192
6,0,0,1240,519,421
2,0,0,1240,532,365
10,0,0,1241,73,276
7,1,0,1241,626,287
4,0,0,1241,486,193
6,0,0,1241,520,421
13,1,0,1241,601,319
5,1,0,1241,487,226
2,0,0,1241,532,365
3,1,0,1241,488,363
8,1,0,1241,567,372
11,0,0,1241,209,251
1,0,0,1241,323,343
13,1,0,1242,601,319
1,0,0,1242,323,343
5,1,0,1242,486,226
4,0,0,1242,487,194
10,0,0,1242,73,276
8,1,0,1242,568,371
7,1,0,1242,626,286
2,0,0,1242,533,365
3,1,0,1242,488,361
6,0,0,1242,520,421
11,0,0,1242,209,251
8,1,0,1243,568,370
11,0,0,1243,209,251
4,0,0,1243,488,195
2,0,0,1243,533,365
13,1,0,1243,601,319
6,0,0,1243,521,421
10,0,0,1243,73,276
5,1,0,1243,485,226
1,0,0,1243,323,343
3,1,0,1243,489,360
1,0,0,1244,323,343
11,0,0,1244,209,251
13,1,0,1244,602,318
8,1,0,1244,569,369
5,1,0,1244,485,226
4,0,0,1244,488,195
6,0,0,1244,521,421
2,0,0,1244,534,365
10,0,0,1244,73,276
3,1,0,1244,490,360
7,1,0,1244,628,285
13,1,0,1245,602,318
5,1,0,1245,485,226
10,0,0,1245,73,276
6,0,0,1245,521,420
1,0,0,1245,323,343
2,0,0,1245,534,365
7,1,0,1245,628,285
11,0,0,1245,209,251
3,1,0,1245,490,360
4,0,0,1245,488,196
8,1,0,1245,569,369
11,0,0,1246,209,251
13,1,0,1246,601,319
5,1,0,1246,485,226
4,0,0,1246,489,194
10,0,0,1246,73,276
3,1,0,1246,490,360
1,0,0,1246,323,343
6,0,0,1246,521,419
8,1,0,1246,568,370
2,0,0,1246,534,365
7,1,0,1246,628,285
10,0,0,1247,73,276
2,0,0,1247,534,365
11,0,0,1247,209,251
4,0,0,1247,489,193
3,1,0,1247,491,359
5,1,0,1247,485,224
1,0,0,1247,323,343
13,1,0,1247,601,319
8,1,0,1247,568,369
6,0,0,1247,521,419
13,1,0,1248,602,319
1,0,0,1248,323,343
8,1,0,1248,567,368
3,1,0,1248,491,360
10,0,0,1248,73,276
6,0,0,1248,521,420
11,0,0,1248,209,251
4,0,0,1248,489,193
5,1,0,1248,485,224
2,0,0,1248,534,365
8,1,0,1249,567,368
13,1,0,1249,603,318
2,0,0,1249,534,364
6,0,0,1249,522,420
11,0,0,1249,209,251
5,1,0,1249,486,220
1,0,0,1249,323,343
10,0,0,1249,73,276
3,1,0,1249,492,359
4,0,0,1249,489,193
2,0,0,1250,534,363
10,0,0,1250,73,276
4,0,0,1250,490,190
8,1,0,1250,568,367
11,0,0,1250,209,251
13,1,0,1250,603,318
6,0,0,1250,522,420
3,1,0,1250,492,359
5,1,0,1250,486,220
1,0,0,1250,323,343
11,0,0,1251,209,251
10,0,0,1251,73,276
6,0,0,1251,523,421
5,1,0,1251,486,217
8,1,0,1251,568,366
3,1,0,1251,493,359
1,0,0,1251,323,343
4,0,0,1251,490,189
13,1,0,1251,604,318
2,0,0,1251,534,363
1,0,0,1252,323,343
3,1,0,1252,494,359
8,1,0,1252,567,364
10,0,0,1252,73,276
4,0,0,1252,491,188
11,0,0,1252,209,251
2,0,0,1252,534,362
13,1,0,1252,603,318
5,1,0,1252,486,217
6,0,0,1252,523,421
2,0,0,1253,535,360
6,0,0,1253,523,421
13,1,0,1253,604,319
4,0,0,1253,491,188
10,0,0,1253,73,276
8,1,0,1253,569,362
1,0,0,1253,323,343
5,1,0,1253,486,220
3,1,0,1253,494,358
11,0,0,1253,209,251
1,0,0,1254,323,343
5,1,0,1254,486,217
13,1,0,1254,603,319
2,0,0,1254,535,360
11,0,0,1254,209,252
10,0,0,1254,73,276
3,1,0,1254,494,357
6,0,0,1254,524,422
8,1,0,1254,569,361
4,0,0,1254,492,186
6,0,0,1255,524,422
3,1,0,1255,494,356
8,1,0,1255,570,359
1,0,0,1255,323,343
2,0,0,1255,535,360
4,0,0,1255,492,185
11,0,0,1255,209,252
10,0,0,1255,73,276
13,1,0,1255,604,317
5,1,0,1255,486,217
10,0,0,1256,73,276
2,0,0,1256,536,360
13,1,0,1256,604,316
8,1,0,1256,570,359
5,1,0,1256,486,217
11,0,0,1256,209,252
6,0,0,1256,525,421
3,1,0,1256,494,356
1,0,0,1256,323,343
6,0,0,1257,526,421
11,0,0,1257,209,252
10,0,0,1257,73,276
2,0,0,1257,536,360
3,1,0,1257,495,355
8,1,0,1257,570,359
5,1,0,1257,486,215
13,1,0,1257,604,315
1,0,0,1257,323,343
9,1,0,1258,624,217
11,0,0,1258,209,251
6,0,0,1258,526,421
10,0,0,1258,73,276
2,0,0,1258,537,359
3,1,0,1258,496,353
8,1,0,1258,570,359
5,1,0,1258,486,213
13,1,0,1258,604,316
1,0,0,1258,323,343
11,0,0,1259,209,250
3,1,0,1259,496,352
5,1,0,1259,485,214
6,0,0,1259,526,422
13,1,0,1259,604,316
10,0,0,1259,73,276
2,0,0,1259,537,359
1,0,0,1259,323,343
9,1,0,1259,624,216
8,1,0,1259,570,359
9,1,0,1260,623,217
2,0,0,1260,537,359
6,0,0,1260,526,421
5,1,0,1260,485,213
11,0,0,1260,209,250
3,1,0,1260,496,352
13,1,0,1260,604,316
1,0,0,1260,323,343
10,0,0,1260,73,276
8,1,0,1260,570,359
3,1,0,1261,497,352
13,1,0,1261,604,316
11,0,0,1261,209,251
6,0,0,1261,527,420
1,0,0,1261,323,343
9,1,0,1261,623,217
8,1,0,1261,571,358
5,1,0,1261,485,214
2,0,0,1261,537,359
10,0,0,1261,73,276
5,1,0,1262,485,213
3,1,0,1262,497,351
9,1,0,1262,623,216
11,0,0,1262,209,252
13,1,0,1262,605,315
1,0,0,1262,322,343
8,1,0,1262,572,355
10,0,0,1262,73,276
2,0,0,1262,538,359
6,0,0,1262,527,420
2,0,0,1263,538,358
8,1,0,1263,572,354
10,0,0,1263,73,276
3,1,0,1263,498,350
13,1,0,1263,606,315
11,0,0,1263,209,252
5,1,0,1263,485,213
6,0,0,1263,527,420
1,0,0,1263,322,343
9,1,0,1263,623,216
11,0,0,1264,209,252
6,0,0,1264,527,419
2,0,0,1264,538,358
1,0,0,1264,323,343
13,1,0,1264,606,314
9,1,0,1264,623,217
8,1,0,1264,572,354
3,1,0,1264,498,350
5,1,0,1264,485,213
10,0,0,1264,73,276
10,0,0,1265,73,276
11,0,0,1265,209,252
3,1,0,1265,499,350
6,0,0,1265,528,418
2,0,0,1265,538,357
13,1,0,1265,606,315
5,1,0,1265,484,213
1,0,0,1265,323,343
8,1,0,1265,572,353
9,1,0,1265,624,216
4,0,0,1265,494,184
4,0,0,1266,494,185
13,1,0,1266,606,315
5,1,0,1266,484,212
1,0,0,1266,323,343
8,1,0,1266,571,353
9,1,0,1266,624,215
10,0,0,1266,73,276
11,0,0,1266,209,252
2,0,0,1266,538,356
6,0,0,1266,528,419
3,1,0,1266,499,349
6,0,0,1267,529,419
3,1,0,1267,499,348
4,0,0,1267,496,184
13,1,0,1267,606,315
5,1,0,1267,484,210
11,0,0,1267,209,252
2,0,0,1267,537,356
1,0,0,1267,323,343
8,1,0,1267,571,354
10,0,0,1267,73,276
9,1,0,1267,624,216
10,0,0,1268,73,276
5,1,0,1268,484,209
13,1,0,1268,606,315
9,1,0,1268,624,216
6,0,0,1268,530,419
2,0,0,1268,537,355
4,0,0,1268,497,184
11,0,0,1268,209,252
3,1,0,1268,500,347
1,0,0,1268,323,343
8,1,0,1268,571,355
6,0,0,1269,530,420
2,0,0,1269,538,354
3,1,0,1269,500,347
13,1,0,1269,605,316
1,0,0,1269,323,343
10,0,0,1269,73,276
8,1,0,1269,571,355
5,1,0,1269,484,209
4,0,0,1269,497,183
9,1,0,1269,623,217
11,0,0,1269,209,252
4,0,0,1270,498,184
2,0,0,1270,538,354
6,0,0,1270,531,420
10,0,0,1270,73,276
1,0,0,1270,323,343
3,1,0,1270,500,346
8,1,0,1270,571,354
5,1,0,1270,484,209
9,1,0,1270,623,217
11,0,0,1270,209,252
13,1,0,1270,606,316
3,1,0,1271,500,345
2,0,0,1271,538,353
10,0,0,1271,73,276
5,1,0,1271,484,210
6,0,0,1271,531,420
11,0,0,1271,209,252
1,0,0,1271,323,343
8,1,0,1271,572,355
9,1,0,1271,622,217
13,1,0,1271,605,315
4,0,0,1271,498,185
13,1,0,1272,606,314
6,0,0,1272,531,420
2,0,0,1272,539,353
1,0,0,1272,323,343
8,1,0,1272,572,355
3,1,0,1272,500,343
5,1,0,1272,485,209
9,1,0,1272,622,217
10,0,0,1272,73,276
11,0,0,1272,209,252
4,0,0,1272,499,186
4,0,0,1273,499,187
10,0,0,1273,74,276
11,0,0,1273,209,252
1,0,0,1273,323,343
13,1,0,1273,606,313
2,0,0,1273,539,353
8,1,0,1273,572,355
6,0,0,1273,531,419
9,1,0,1273,622,217
5,1,0,1273,485,209
3,1,0,1273,500,343
8,1,0,1274,572,355
10,0,0,1274,74,276
4,0,0,1274,499,186
5,1,0,1274,485,208
11,0,0,1274,209,252
1,0,0,1274,323,343
13,1,0,1274,606,313
9,1,0,1274,622,217
2,0,0,1274,539,352
3,1,0,1274,500,343
6,0,0,1274,531,420
1,0,0,1275,323,343
2,0,0,1275,540,352
13,1,0,1275,607,313
8,1,0,1275,573,355
9,1,0,1275,622,217
5,1,0,1275,484,208
11,0,0,1275,209,252
6,0,0,1275,531,419
10,0,0,1275,74,276
3,1,0,1275,499,343
4,0,0,1275,500,186
8,1,0,1276,574,355
9,1,0,1276,622,216
13,1,0,1276,607,313
3,1,0,1276,500,342
5,1,0,1276,484,207
11,0,0,1276,209,252
2,0,0,1276,540,352
6,0,0,1276,530,419
10,0,0,1276,74,276
4,0,0,1276,501,186
1,0,0,1276,323,343
10,0,0,1277,73,276
3,1,0,1277,501,341
8,1,0,1277,574,355
6,0,0,1277,531,419
13,1,0,1277,607,312
5,1,0,1277,483,207
9,1,0,1277,621,216
2,0,0,1277,540,351
1,0,0,1277,323,343
4,0,0,1277,501,187
11,0,0,1277,209,251
9,1,0,1278,621,216
1,0,0,1278,323,343
11,0,0,1278,209,251
13,1,0,1278,606,313
2,0,0,1278,541,350
6,0,0,1278,531,419
5,1,0,1278,484,208
8,1,0,1278,575,354
4,0,0,1278,501,187
3,1,0,1278,501,340
10,0,0,1278,73,276
4,0,0,1279,501,187
5,1,0,1279,483,209
9,1,0,1279,621,216
6,0,0,1279,531,418
11,0,0,1279,209,251
8,1,0,1279,574,353
13,1,0,1279,607,314
1,0,0,1279,323,343
3,1,0,1279,501,340
10,0,0,1279,73,276
2,0,0,1279,541,349
6,0,0,1280,532,417
1,0,0,1280,323,343
10,0,0,1280,73,276
2,0,0,1280,541,349
5,1,0,1280,484,207
11,0,0,1280,209,251
9,1,0,1280,621,216
3,1,0,1280,501,340
13,1,0,1280,608,314
4,0,0,1280,501,187
8,1,0,1280,575,353
5,1,0,1281,484,206
1,0,0,1281,323,343
13,1,0,1281,608,314
3,1,0,1281,501,340
2,0,0,1281,541,348
4,0,0,1281,502,186
6,0,0,1281,532,417
9,1,0,1281,622,216
11,0,0,1281,209,251
10,0,0,1281,73,276
1,0,0,1282,323,343
4,0,0,1282,502,186
10,0,0,1282,73,276
3,1,0,1282,501,340
5,1,0,1282,484,204
13,1,0,1282,608,313
2,0,0,1282,541,348
11,0,0,1282,209,251
9,1,0,1282,621,216
6,0,0,1282,533,417
4,0,0,1283,503,185
2,0,0,1283,540,347
8,1,0,1283,574,351
1,0,0,1283,323,343
13,1,0,1283,608,314
6,0,0,1283,534,417
10,0,0,1283,73,276
3,1,0,1283,502,339
11,0,0,1283,209,251
5,1,0,1283,483,203
5,1,0,1284,483,202
3,1,0,1284,501,339
4,0,0,1284,503,186
11,0,0,1284,209,251
10,0,0,1284,73,276
1,0,0,1284,323,343
9,1,0,1284,622,216
6,0,0,1284,534,417
8,1,0,1284,575,348
13,1,0,1284,608,314
2,0,0,1284,540,347
6,0,0,1285,534,417
1,0,0,1285,323,343
13,1,0,1285,607,314
10,0,0,1285,74,276
11,0,0,1285,209,251
2,0,0,1285,540,346
8,1,0,1285,575,348
5,1,0,1285,483,201
4,0,0,1285,504,185
9,1,0,1285,622,217
3,1,0,1285,501,337
11,0,0,1286,209,251
1,0,0,1286,323,343
5,1,0,1286,483,202
4,0,0,1286,505,186
9,1,0,1286,621,218
2,0,0,1286,541,345
13,1,0,1286,607,314
10,0,0,1286,73,276
8,1,0,1286,575,348
6,0,0,1286,535,417
3,1,0,1286,501,337
9,1,0,1287,621,218
3,1,0,1287,500,337
5,1,0,1287,483,203
2,0,0,1287,541,344
13,1,0,1287,608,313
8,1,0,1287,576,348
1,0,0,1287,323,343
6,0,0,1287,535,417
11,0,0,1287,209,251
10,0,0,1287,73,276
4,0,0,1287,505,187
4,0,0,1288,506,187
3,1,0,1288,500,335
6,0,0,1288,535,417
1,0,0,1288,323,343
13,1,0,1288,607,311
10,0,0,1288,73,276
11,0,0,1288,209,252
5,1,0,1288,483,202
8,1,0,1288,576,347
2,0,0,1288,542,343
9,1,0,1288,622,217
8,1,0,1289,576,346
6,0,0,1289,535,417
9,1,0,1289,622,216
3,1,0,1289,500,334
2,0,0,1289,542,343
1,0,0,1289,323,343
13,1,0,1289,608,311
11,0,0,1289,209,251
5,1,0,1289,483,201
4,0,0,1289,506,188
10,0,0,1289,74,276
10,0,0,1290,73,276
6,0,0,1290,536,417
3,1,0,1290,500,334
8,1,0,1290,576,347
5,1,0,1290,484,201
2,0,0,1290,542,343
11,0,0,1290,209,251
9,1,0,1290,622,216
1,0,0,1290,323,343
4,0,0,1290,507,188
13,1,0,1290,608,311
1,0,0,1291,323,343
11,0,0,1291,209,251
3,1,0,1291,500,334
6,0,0,1291,535,417
9,1,0,1291,621,216
10,0,0,1291,73,276
4,0,0,1291,507,188
8,1,0,1291,577,347
2,0,0,1291,543,342
5,1,0,1291,483,201
8,1,0,1292,577,347
10,0,0,1292,73,276
1,0,0,1292,323,343
2,0,0,1292,543,342
11,0,0,1292,209,251
3,1,0,1292,499,333
13,1,0,1292,606,311
6,0,0,1292,535,416
9,1,0,1292,621,216
5,1,0,1292,483,200
4,0,0,1292,507,188
6,0,0,1293,536,416
5,1,0,1293,483,201
1,0,0,1293,323,343
11,0,0,1293,209,251
4,0,0,1293,508,188
2,0,0,1293,543,342
13,1,0,1293,606,311
10,0,0,1293,73,276
8,1,0,1293,577,347
3,1,0,1293,500,332
4,0,0,1294,508,188
13,1,0,1294,606,310
3,1,0,1294,500,331
5,1,0,1294,483,200
8,1,0,1294,576,347
11,0,0,1294,209,251
2,0,0,1294,543,342
6,0,0,1294,536,414
10,0,0,1294,73,276
1,0,0,1294,323,343
10,0,0,1295,73,276
11,0,0,1295,209,251
3,1,0,1295,500,330
6,0,0,1295,537,413
2,0,0,1295,543,341
4,0,0,1295,508,188
5,1,0,1295,483,199
8,1,0,1295,576,346
1,0,0,1295,323,343
3,1,0,1296,500,330
5,1,0,1296,484,198
10,0,0,1296,73,276
2,0,0,1296,544,340
11,0,0,1296,209,251
4,0,0,1296,508,187
6,0,0,1296,537,412
8,1,0,1296,576,346
1,0,0,1296,323,343
11,0,0,1297,209,251
5,1,0,1297,485,195
4,0,0,1297,509,186
2,0,0,1297,543,340
8,1,0,1297,574,344
3,1,0,1297,500,330
10,0,0,1297,73,276
1,0,0,1297,323,343
6,0,0,1297,538,412
11,0,0,1298,209,252
8,1,0,1298,575,343
3,1,0,1298,500,330
6,0,0,1298,539,412
4,0,0,1298,509,185
10,0,0,1298,73,276
2,0,0,1298,543,340
5,1,0,1298,485,195
1,0,0,1298,323,343
8,1,0,1299,574,343
5,1,0,1299,485,195
2,0,0,1299,543,339
1,0,0,1299,323,343
3,1,0,1299,500,330
11,0,0,1299,209,251
10,0,0,1299,73,276
4,0,0,1299,509,184
6,0,0,1299,539,412
1,0,0,1300,323,343
5,1,0,1300,486,193
11,0,0,1300,209,251
6,0,0,1300,539,412
2,0,0,1300,543,337
4,0,0,1300,509,185
10,0,0,1300,73,276
8,1,0,1300,574,343
3,1,0,1300,500,329
3,1,0,1301,500,329
5,1,0,1301,486,192
2,0,0,1301,543,337
6,0,0,1301,540,413
1,0,0,1301,323,343
10,0,0,1301,73,276
8,1,0,1301,574,343
4,0,0,1301,509,186
11,0,0,1301,209,251
2,0,0,1302,544,335
8,1,0,1302,575,342
3,1,0,1302,499,328
6,0,0,1302,541,413
5,1,0,1302,486,192
1,0,0,1302,323,343
11,0,0,1302,209,252
10,0,0,1302,74,276
4,0,0,1302,510,186
5,1,0,1303,486,192
6,0,0,1303,541,413
11,0,0,1303,209,252
10,0,0,1303,73,276
8,1,0,1303,576,341
4,0,0,1303,510,186
2,0,0,1303,544,334
3,1,0,1303,499,326
1,0,0,1303,323,343
5,1,0,1304,486,192
2,0,0,1304,544,333
3,1,0,1304,499,326
6,0,0,1304,541,413
4,0,0,1304,510,185
11,0,0,1304,209,252
10,0,0,1304,73,276
1,0,0,1304,323,343
8,1,0,1304,576,341
3,1,0,1305,499,324
6,0,0,1305,541,413
5,1,0,1305,486,193
9,1,0,1305,610,308
11,0,0,1305,209,252
10,0,0,1305,73,276
4,0,0,1305,511,185
2,0,0,1305,545,333
1,0,0,1305,323,343
8,1,0,1305,576,341
13,1,0,1306,608,308
3,1,0,1306,499,323
8,1,0,1306,576,340
5,1,0,1306,487,192
6,0,0,1306,542,413
10,0,0,1306,73,276
1,0,0,1306,323,343
11,0,0,1306,209,252
2,0,0,1306,546,333
9,1,0,1306,609,313
4,0,0,1306,512,186
2,0,0,1307,546,333
6,0,0,1307,542,414
13,1,0,1307,609,308
11,0,0,1307,209,252
3,1,0,1307,499,323
4,0,0,1307,512,186
8,1,0,1307,576,340
5,1,0,1307,487,192
10,0,0,1307,74,276
1,0,0,1307,323,343
10,0,0,1308,74,277
6,0,0,1308,542,414
4,0,0,1308,512,186
2,0,0,1308,546,333
11,0,0,1308,209,252
8,1,0,1308,576,340
1,0,0,1308,323,343
7,1,0,1308,619,215
13,1,0,1308,610,307
5,1,0,1308,487,192
3,1,0,1308,499,323
13,1,0,1309,610,306
5,1,0,1309,487,192
6,0,0,1309,543,414
2,0,0,1309,546,333
7,1,0,1309,620,215
11,0,0,1309,209,252
1,0,0,1309,323,343
4,0,0,1309,513,187
10,0,0,1309,73,276
3,1,0,1309,499,323
8,1,0,1309,576,340
2,0,0,1310,547,332
7,1,0,1310,619,214
11,0,0,1310,210,252
1,0,0,1310,323,343
13,1,0,1310,611,306
10,0,0,1310,73,276
3,1,0,1310,500,322
6,0,0,1310,543,413
5,1,0,1310,487,192
4,0,0,1310,513,186
8,1,0,1310,576,340
8,1,0,1311,576,340
10,0,0,1311,73,276
6,0,0,1311,543,413
13,1,0,1311,612,306
4,0,0,1311,513,186
5,1,0,1311,487,192
1,0,0,1311,323,343
2,0,0,1311,546,331
11,0,0,1311,210,252
3,1,0,1311,500,323
7,1,0,1311,619,215
11,0,0,1312,210,252
1,0,0,1312,323,343
4,0,0,1312,513,186
10,0,0,1312,74,277
6,0,0,1312,543,413
2,0,0,1312,546,330
7,1,0,1312,619,214
13,1,0,1312,612,306
5,1,0,1312,488,191
8,1,0,1312,576,338
3,1,0,1312,500,322
13,1,0,1313,612,306
7,1,0,1313,619,214
11,0,0,1313,210,252
8,1,0,1313,576,336
10,0,0,1313,74,277
6,0,0,1313,543,412
1,0,0,1313,323,343
5,1,0,1313,489,190
4,0,0,1313,513,186
2,0,0,1313,546,329
3,1,0,1313,500,321
13,1,0,1314,613,306
8,1,0,1314,576,335
5,1,0,1314,489,189
7,1,0,1314,619,214
10,0,0,1314,74,277
4,0,0,1314,514,187
11,0,0,1314,210,252
1,0,0,1314,323,343
6,0,0,1314,544,412
3,1,0,1314,500,320
2,0,0,1314,546,328
13,1,0,1315,614,305
4,0,0,1315,514,187
11,0,0,1315,210,252
8,1,0,1315,577,334
6,0,0,1315,544,412
10,0,0,1315,74,277
1,0,0,1315,323,343
7,1,0,1315,618,214
2,0,0,1315,546,328
3,1,0,1315,499,320
5,1,0,1315,489,189
10,0,0,1316,74,277
13,1,0,1316,614,305
2,0,0,1316,546,327
3,1,0,1316,498,320
6,0,0,1316,544,412
5,1,0,1316,490,189
7,1,0,1316,618,214
1,0,0,1316,323,343
4,0,0,1316,514,189
8,1,0,1316,577,333
11,0,0,1316,210,252
4,0,0,1317,514,189
3,1,0,1317,498,319
11,0,0,1317,210,252
8,1,0,1317,577,333
1,0,0,1317,323,343
5,1,0,1317,490,188
6,0,0,1317,545,413
2,0,0,1317,547,326
10,0,0,1317,74,277
13,1,0,1317,614,305
2,0,0,1318,546,326
6,0,0,1318,545,412
13,1,0,1318,614,305
4,0,0,1318,514,190
11,0,0,1318,209,252
10,0,0,1318,74,277
1,0,0,1318,323,343
3,1,0,1318,498,318
5,1,0,1318,490,187
8,1,0,1318,577,334
3,1,0,1319,498,318
5,1,0,1319,490,188
6,0,0,1319,545,413
10,0,0,1319,73,277
4,0,0,1319,515,190
7,1,0,1319,619,215
11,0,0,1319,209,252
13,1,0,1319,613,306
8,1,0,1319,577,334
2,0,0,1319,547,326
1,0,0,1319,323,343
4,0,0,1320,516,191
8,1,0,1320,578,334
6,0,0,1320,545,413
2,0,0,1320,547,325
5,1,0,1320,490,187
1,0,0,1320,323,343
11,0,0,1320,209,252
3,1,0,1320,498,318
13,1,0,1320,613,306
7,1,0,1320,619,215
10,0,0,1320,74,277
10,0,0,1321,73,276
1,0,0,1321,323,343
11,0,0,1321,209,251
5,1,0,1321,490,188
4,0,0,1321,516,191
6,0,0,1321,546,413
2,0,0,1321,548,325
7,1,0,1321,618,215
3,1,0,1321,498,317
8,1,0,1321,578,334
13,1,0,1321,613,306
3,1,0,1322,498,317
11,0,0,1322,209,252
5,1,0,1322,490,188
13,1,0,1322,613,305
6,0,0,1322,547,413
8,1,0,1322,578,334
7,1,0,1322,618,215
2,0,0,1322,548,325
10,0,0,1322,73,276
4,0,0,1322,517,191
1,0,0,1322,323,343
5,1,0,1323,491,187
10,0,0,1323,73,276
4,0,0,1323,518,191
6,0,0,1323,548,413
1,0,0,1323,323,343
11,0,0,1323,209,252
3,1,0,1323,498,316
2,0,0,1323,549,325
13,1,0,1323,613,304
